Column1,Firmware_CRC32,Battery_Volt_Test,Running_Curr_Test,Modem_FW_Test,Modem_IMEI_Test,SIM_ICCID_Test,Crystal_Test_ppm,Crystal_Test_kHz,Standby_Curr_Test,Sleep_Curr_Test,fail,Final_Result,DATE_TIME,TESTER_ID,TEAM_SN,Operator,Test_Start_Time,Test_Finish_Time,Test_Total_Time,Check_Accelerometer,NFC_ID_Test,Measure_Pressure_Sensor,Check_Version_Hardware,3V7_LTE_Volt_Test,Check_SW1_Test,Check_SW2_Test,Processor_Functional,Measure_Light_Sensor_Dark,Measure_Light_Sensor_Light,Measure_Temp_Sensor,Measure_Humidity_Sensor,Check_Memory_EEPROM,Led1_Red_On,Led1_Green_On,Led1_Blue_On,Led2_Red_On,Led2_Green_On,Led2_Blue_On,Check_Version_Application,
JEG9B004B4,Denali_v0100000002.mot,4.80183,17.5389,'BG96MAR02A07M1G,'860640052467851,'89460800231121177748,23.94958,32.76878478,5.38644,27.3807,,PASS,2021.05.12 23:50:51,SST Denali#3,5210325006707,71064,2021.05.12 23:46:41,2021.05.12 23:50:51,'00:04:10,OK,'E0022500E404F9EE,4118623,'0000000007,3.68403,OK,OK,OK,3,546,25.57571,68.22662,OK,PASS,PASS,PASS,PASS,PASS,PASS,'0100000002,
JEF9B006Q4,Denali_v0100000002.mot,4.80497,17.1653,'BG96MAR02A07M1G,'860640052466713,'89460800231121177904,21.42975,32.76870221,5.29236,24.9496,,PASS,2021.05.12 09:52:49,SST Denali#3,5210325006710,36254,2021.05.12 09:48:50,2021.05.12 09:52:49,'00:03:59,OK,'E0022500E40501A0,4127378,'0000000007,3.67917,OK,OK,OK,2,610,25.28732,70.24994,OK,PASS,PASS,PASS,PASS,PASS,PASS,'0100000002,
JEF9B00944,Denali_v0100000002.mot,4.79796,16.1734,'BG96MAR02A07M1G,'860640052343391,'89460800231121183704,28.01575,32.76891802,5.29768,23.0492,,PASS,2021.05.12 15:31:34,SST Denali#3,5210325006725,36254,2021.05.12 15:27:34,2021.05.12 15:31:34,'00:04:00,OK,'E0022500E3F78D1A,4107043,'0000000007,3.67325,OK,OK,OK,5,585,27.07375,60.61401,OK,PASS,PASS,PASS,PASS,PASS,PASS,'0100000002,
JEG9B004J4,Denali_v0100000002.mot,4.81301,15.4073,'BG96MAR02A07M1G,'860640052370568,'89460800231121176914,21.94305,32.76871903,6.84755,29.5194,,PASS,2021.05.13 01:19:58,SST Denali#3,5210325006573,71064,2021.05.13 01:15:51,2021.05.13 01:19:58,'00:04:07,OK,'E0022500E4055EF9,4116734,'0000000007,3.67235,OK,OK,OK,5,616,26.13647,66.62445,OK,PASS,PASS,PASS,PASS,PASS,PASS,'0100000002,
JEF9B00484,Denali_v0100000002.mot,4.82563,15.1089,'BG96MAR02A07M1G,'860640052392810,'89460800231121179702,32.53967,32.76906626,5.59521,25.5561,,PASS,2021.05.12 21:40:19,SST Denali#3,5210325006530,71064,2021.05.12 21:36:19,2021.05.12 21:40:19,'00:04:00,OK,'E0022500E3FC3ED5,4115707,'0000000007,3.68962,OK,OK,OK,6,650,25.80803,68.79272,OK,PASS,PASS,PASS,PASS,PASS,PASS,'0100000002,
JEF9B00444,Denali_v0100000002.mot,4.81175,15.1405,'BG96MAR02A07M1G,'860640052460393,'89460800231121178506,27.37152,32.76889691,5.23821,30.6077,,PASS,2021.05.12 22:11:15,SST Denali#3,5210325006540,71064,2021.05.12 22:07:49,2021.05.12 22:11:15,'00:03:26,OK,'E0022500E3FD6453,4116959,'0000000007,3.69754,OK,OK,OK,1,479,25.96558,65.51971,OK,PASS,PASS,PASS,PASS,PASS,PASS,'0100000002,
JEG9B002H4,Denali_v0100000002.mot,4.79024,15.4554,'BG96MAR02A07M1G,'860640052460732,'89460800231121176500,35.31464,32.76915719,5.45396,26.6119,,PASS,2021.05.12 20:51:08,SST Denali#3,5210325006603,71064,2021.05.12 20:46:08,2021.05.12 20:51:08,'00:05:00,OK,'E0022500E405F0F4,4111745,'0000000007,3.69737,OK,OK,OK,4,565,26.20323,63.77869,OK,PASS,PASS,PASS,PASS,PASS,PASS,'0100000002,
JEF9B007S4,Denali_v0100000002.mot,4.82981,15.2326,'BG96MAR02A07M1G,'860640052367424,'89460800231121176518,32.74902,32.76907312,5.36241,26.2275,,PASS,2021.05.12 19:32:19,SST Denali#3,5210325006604,36254,2021.05.12 19:27:40,2021.05.12 19:32:19,'00:04:39,OK,'E0022500E4061F4B,4106681,'0000000007,3.68912,OK,OK,OK,5,639,26.25664,64.14642,OK,PASS,PASS,PASS,PASS,PASS,PASS,'0100000002,
JEF9B004Z4,Denali_v0100000002.mot,4.79029,15.4454,'BG96MAR02A07M1G,'860640052460021,'89460800231121176484,18.40912,32.76860323,5.39563,23.3091,,PASS,2021.05.12 15:45:46,SST Denali#3,5210325006605,36254,2021.05.12 15:41:51,2021.05.12 15:45:46,'00:03:55,OK,'E0022500E405EC88,4105719,'0000000007,3.68351,OK,OK,OK,5,548,26.82274,59.58252,OK,PASS,PASS,PASS,PASS,PASS,PASS,'0100000002,
JEF9B00744,Denali_v0100000002.mot,4.80141,17.0555,'BG96MAR02A07M1G,'860640052459791,'89460800231121180213,34.49738,32.76913041,5.75263,26.5956,,PASS,2021.05.12 15:53:44,SST Denali#3,5210325006492,36254,2021.05.12 15:49:18,2021.05.12 15:53:44,'00:04:26,OK,'E0022500E40928EF,4105838,'0000000007,3.70402,OK,OK,OK,2,619,27.31407,58.33282,OK,PASS,PASS,PASS,PASS,PASS,PASS,'0100000002,
JEG9B000T4,Denali_v0100000002.mot,4.77448,15.9943,'BG96MAR02A07M1G,'860640052481001,'89460800231121182532,19.36005,32.76863439,5.43423,28.5611,,PASS,2021.05.12 14:38:03,SST Denali#3,5210325006439,36254,2021.05.12 14:33:59,2021.05.12 14:38:03,'00:04:04,OK,'E0022500E4154573,4108173,'0000000007,3.67983,OK,OK,OK,4,555,26.53969,60.81085,OK,PASS,PASS,PASS,PASS,PASS,PASS,'0100000002,
JEF9B00404,Denali_v0100000002.mot,4.82869,15.0389,'BG96MAR02A07M1G,'860640052462019,'89460800231121182748,26.52161,32.76886906,5.33302,28.1496,,PASS,2021.05.12 19:37:06,SST Denali#3,5210325006413,36254,2021.05.12 19:32:45,2021.05.12 19:37:06,'00:04:21,OK,'E0022500E411F926,4106100,'0000000007,3.67408,OK,OK,OK,5,623,26.19789,64.23645,OK,PASS,PASS,PASS,PASS,PASS,PASS,'0100000002,
JEF9B007Z4,Denali_v0100000002.mot,4.80414,18.7634,'BG96MAR02A07M1G,'860640052461995,'89460800231121182730,33.85101,32.76910923,5.36727,30.8297,,PASS,2021.05.12 10:06:59,SST Denali#3,5210325006415,36254,2021.05.12 10:04:21,2021.05.12 10:06:59,'00:02:38,OK,'E0022500E415A5E4,4126790,'0000000007,3.69441,OK,OK,OK,2,600,25.34874,69.57855,OK,PASS,PASS,PASS,PASS,PASS,PASS,'0100000002,
JEG9B00214,Denali_v0100000002.mot,4.81023,16.7301,'BG96MAR02A07M1G,'860640052474626,'89460800231121177268,32.17224,32.76905422,5.20665,27.4186,,PASS,2021.05.13 08:22:38,SST Denali#3,5210325006368,81087,2021.05.13 08:19:56,2021.05.13 08:22:38,'00:02:42,OK,'E0022500E3FBCA0B,4121521,'0000000007,3.65692,OK,OK,OK,1,587,24.78531,74.53308,OK,PASS,PASS,PASS,PASS,PASS,PASS,'0100000002,
JEF9B008E4,Denali_v0100000002.mot,4.82868,15.3477,'BG96MAR02A07M1G,'860640052460260,'89460800231121177102,23.79730,32.76877979,5.24756,29.5736,,PASS,2021.05.12 09:54:28,SST Denali#3,5210325006480,36254,2021.05.12 09:51:08,2021.05.12 09:54:28,'00:03:20,OK,'E0022500E3FD6C10,4126803,'0000000007,3.69839,OK,OK,OK,5,585,25.19653,71.28448,OK,PASS,PASS,PASS,PASS,PASS,PASS,'0100000002,
JEF9B00624,Denali_v0100000002.mot,4.79113,15.1956,'BG96MAR02A07M1G,'860640052394063,'89460800231121175700,46.97968,32.76953943,5.35074,25.9405,,PASS,2021.05.12 16:00:45,SST Denali#3,5210325006458,36254,2021.05.12 15:56:20,2021.05.12 16:00:45,'00:04:25,OK,'E0022500E4126904,4104869,'0000000007,3.66303,OK,OK,OK,5,578,26.97227,58.23364,OK,PASS,PASS,PASS,PASS,PASS,PASS,'0100000002,
JEF9B004W4,Denali_v0100000002.mot,4.85018,19.0952,'BG96MAR02A07M1G,'860640052362110,'89460800231121183621,14.22577,32.76846615,5.25857,26.5252,,PASS,2021.05.12 15:18:36,SST Denali#3,5210325006443,36254,2021.05.12 15:13:06,2021.05.12 15:18:36,'00:05:30,OK,'E0022500E409951C,4105652,'0000000007,3.70616,OK,OK,OK,2,518,26.65451,62.45422,OK,PASS,PASS,PASS,PASS,PASS,PASS,'0100000002,
JEF9B000K4,Denali_v0100000002.mot,4.81216,15.1216,'BG96MAR02A07M1G,'860640052395839,'89460800231121183928,21.20239,32.76869476,5.36412,28.7722,,PASS,2021.05.12 15:08:33,SST Denali#3,5210325006762,36254,2021.05.12 15:04:25,2021.05.12 15:08:33,'00:04:08,OK,'E0022500E4091BD5,4105880,'0000000007,3.69128,OK,OK,OK,1,508,26.32607,62.98218,OK,PASS,PASS,PASS,PASS,PASS,PASS,'0100000002,
JEF9B00284,Denali_v0100000002.mot,4.80243,18.0086,'BG96MAR02A07M1G,'860640052395920,'89460800231121183951,22.64679,32.76874209,5.39682,29.3408,,PASS,2021.05.12 15:03:55,SST Denali#3,5210325006763,36254,2021.05.12 14:59:48,2021.05.12 15:03:55,'00:04:07,OK,'E0022500E40919E8,4106960,'0000000007,3.67365,OK,OK,OK,1,577,26.99097,60.13794,OK,PASS,PASS,PASS,PASS,PASS,PASS,'0100000002,
JEE9B00AC4,Denali_v0100000002.mot,4.81955,17.2384,'BG96MAR02A07M1G,'860640052473263,'89460800231121183274,18.85925,32.76861798,5.22483,24.5165,,PASS,2021.05.12 18:14:51,SST Denali#3,5210325006775,36254,2021.05.12 18:10:54,2021.05.12 18:14:51,'00:03:57,OK,'E0022500E4056FFE,4105467,'0000000007,3.68484,OK,OK,OK,1,513,25.86678,64.07013,OK,PASS,PASS,PASS,PASS,PASS,PASS,'0100000002,
JEF9B002V4,Denali_v0100000002.mot,4.81895,15.1229,'BG96MAR02A07M1G,'860640052293935,'89460800231121176203,21.61652,32.76870833,5.41403,28.9293,,PASS,2021.05.12 20:10:30,SST Denali#3,5210325006803,71064,2021.05.12 20:07:59,2021.05.12 20:10:30,'00:02:31,OK,'E0022500E3FE64F9,4109388,'0000000007,3.69226,OK,OK,OK,1,481,25.66116,67.96722,OK,PASS,PASS,PASS,PASS,PASS,PASS,'0100000002,
JEF9B00864,Denali_v0100000002.mot,4.81865,15.5467,'BG96MAR02A07M1G,'860640052456292,'89460800231121179249,19.95911,32.76865402,6.94726,27.2237,,PASS,2021.05.12 14:46:06,SST Denali#3,5210325005881,36254,2021.05.12 14:41:42,2021.05.12 14:46:06,'00:04:24,OK,'E0022500E4127402,4107430,'0000000007,3.69316,OK,OK,OK,2,506,26.09909,63.58337,OK,PASS,PASS,PASS,PASS,PASS,PASS,'0100000002,
JEF9B009M4,Denali_v0100000002.mot,4.81902,17.1399,'BG96MAR02A07M1G,'860640052456391,'89460800231121184843,44.11285,32.76944549,5.45019,23.8884,,PASS,2021.05.12 19:16:58,SST Denali#3,5210325005886,36254,2021.05.12 19:13:52,2021.05.12 19:16:58,'00:03:06,OK,'E0022500E4153C55,4107314,'0000000007,3.65753,OK,OK,OK,5,621,26.10977,66.97235,OK,PASS,PASS,PASS,PASS,PASS,PASS,'0100000002,
JEG9B00204,Denali_v0100000002.mot,4.81079,18.2891,'BG96MAR02A07M1G,'860640052380195,'89460800231121181823,42.83875,32.76940374,5.41775,28.1171,,PASS,2021.05.13 08:18:50,SST Denali#3,5210325005950,81087,2021.05.13 08:15:55,2021.05.13 08:18:50,'00:02:55,OK,'E0022500E4238200,4122871,'0000000007,3.69893,OK,OK,OK,2,610,24.59305,74.60022,OK,PASS,PASS,PASS,PASS,PASS,PASS,'0100000002,
JEF9B00364,Denali_v0100000002.mot,4.81008,16.5478,'BG96MAR02A07M1G,'860640052364512,'89460800231121182672,23.28094,32.76876287,5.31493,25.5561,,PASS,2021.05.12 19:30:11,SST Denali#3,5210325005957,36254,2021.05.12 19:26:13,2021.05.12 19:30:11,'00:03:58,OK,'E0022500E40684C7,4106131,'0000000007,3.67237,OK,OK,OK,1,588,26.97227,62.43744,OK,PASS,PASS,PASS,PASS,PASS,PASS,'0100000002,
JEF9B005E4,Denali_v0100000002.mot,4.77278,15.9796,'BG96MAR02A07M1G,'860640052365535,'89460800231121179157,38.13904,32.76924974,6.79056,26.9151,,PASS,2021.05.12 15:40:06,SST Denali#3,5210325005989,36254,2021.05.12 15:35:36,2021.05.12 15:40:06,'00:04:30,OK,'E0022500E41D4720,4106091,'0000000007,3.68167,OK,OK,OK,2,623,27.51167,58.35266,OK,PASS,PASS,PASS,PASS,PASS,PASS,'0100000002,
JEF9B008S4,Denali_v0100000002.mot,4.80504,17.9031,'BG96MAR02A07M1G,'860640052462209,'89460800231121181799,38.33221,32.76925607,5.33472,27.2941,,PASS,2021.05.12 20:56:10,SST Denali#3,5210325005892,71064,2021.05.12 20:51:55,2021.05.12 20:56:10,'00:04:15,OK,'E0022500E3FE6E87,4111834,'0000000007,3.68177,OK,OK,OK,1,605,26.37146,62.63123,OK,PASS,PASS,PASS,PASS,PASS,PASS,'0100000002,
JEG9B002E4,Denali_v0100000002.mot,4.81254,15.3894,'BG96MAR02A07M1G,'860640052474386,'89460800231121184801,37.27936,32.76922157,5.47029,27.0667,,PASS,2021.05.12 14:06:01,SST Denali#3,5210325005910,36254,2021.05.12 14:02:05,2021.05.12 14:06:01,'00:03:56,OK,'E0022500E3F77E73,4109875,'0000000007,3.69709,OK,OK,OK,2,507,25.72525,65.64636,OK,PASS,PASS,PASS,PASS,PASS,PASS,'0100000002,
JEG9B002V4,Denali_v0100000002.mot,4.79083,15.5932,'BG96MAR02A07M1G,'860640052474485,'89460800231121182300,25.24933,32.76882737,5.38184,23.3253,,PASS,2021.05.12 21:23:04,SST Denali#3,5210325005903,71064,2021.05.12 21:19:07,2021.05.12 21:23:04,'00:03:57,OK,'E0022500E3F79A62,4114409,'0000000007,3.68685,OK,OK,OK,5,583,26.39549,64.58893,OK,PASS,PASS,PASS,PASS,PASS,PASS,'0100000002,
JEF9B004A4,Denali_v0100000002.mot,4.79179,16.4826,'BG96MAR02A07M1G,'860640052474543,'89460800231121182334,22.74811,32.76874541,5.39801,24.3811,,PASS,2021.05.12 21:45:23,SST Denali#3,5210325005905,71064,2021.05.12 21:41:13,2021.05.12 21:45:23,'00:04:10,OK,'E0022500E3F79B18,4115842,'0000000007,3.68585,OK,OK,OK,5,601,26.34476,66.54358,OK,PASS,PASS,PASS,PASS,PASS,PASS,'0100000002,
JEF9B009Y4,Denali_v0100000002.mot,4.81197,16.6448,'BG96MAR02A07M1G,'860640052462365,'89460800231121182326,27.45758,32.76889973,5.34407,24.0454,,PASS,2021.05.12 21:23:17,SST Denali#3,5210325005914,71064,2021.05.12 21:19:07,2021.05.12 21:23:17,'00:04:10,OK,'E0022500E3FC4148,4114535,'0000000007,3.69559,OK,OK,OK,1,515,25.92552,65.31677,OK,PASS,PASS,PASS,PASS,PASS,PASS,'0100000002,
JEE9B009D4,Denali_v0100000002.mot,4.81006,16.4555,'BG96MAR02A07M1G,'860640052344571,'89460800231121182565,16.04156,32.76852565,5.52758,26.9692,,PASS,2021.05.12 18:31:55,SST Denali#3,5210325006545,36254,2021.05.12 18:28:06,2021.05.12 18:31:55,'00:03:49,OK,'E0022500E3FB2E1A,4105487,'0000000007,3.67371,OK,OK,OK,1,596,26.55037,61.02905,OK,PASS,PASS,PASS,PASS,PASS,PASS,'0100000002,
JEF9B002C4,Denali_v0100000002.mot,4.79699,15.0355,'BG96MAR02A07M1G,'860640052330356,'89460800231121179744,18.14819,32.76859468,5.38716,28.8426,,PASS,2021.05.12 21:40:35,SST Denali#3,5210325006553,71064,2021.05.12 21:36:20,2021.05.12 21:40:35,'00:04:15,OK,'E0022500E3FE4D04,4115894,'0000000007,3.68895,OK,OK,OK,4,582,26.23795,67.34009,OK,PASS,PASS,PASS,PASS,PASS,PASS,'0100000002,
JEF9B000S4,Denali_v0100000002.mot,4.80061,15.1937,'BG96MAR02A07M1G,'860640052465624,'89460800231121177797,20.34210,32.76866657,5.24219,31.1762,,PASS,2021.05.12 17:55:24,SST Denali#3,5210325006558,36254,2021.05.12 17:51:38,2021.05.12 17:55:24,'00:03:46,OK,'E0022500E410DD47,4105278,'0000000007,3.69472,OK,OK,OK,4,565,25.84808,63.22632,OK,PASS,PASS,PASS,PASS,PASS,PASS,'0100000002,
JEF9B00294,Denali_v0100000002.mot,4.77054,15.2345,'BG96MAR02A07M1G,'860640052392901,'89460800231121179777,-2.33582,32.76792346,5.49731,29.2379,,PASS,2021.05.12 14:57:55,SST Denali#3,5210325006526,36254,2021.05.12 14:53:20,2021.05.12 14:57:55,'00:04:35,OK,'E0022500E3F7985F,4106675,'0000000007,3.69666,OK,OK,OK,2,508,26.18187,62.19788,OK,PASS,PASS,PASS,PASS,PASS,PASS,'0100000002,
JEF9B002W4,Denali_v0100000002.mot,4.81619,18.5405,'BG96MAR02A07M1G,'860640052459916,'89460800231121180205,22.27875,32.76873003,5.61526,27.3861,,PASS,2021.05.12 15:54:55,SST Denali#3,5210325006493,36254,2021.05.12 15:51:56,2021.05.12 15:54:55,'00:02:59,OK,'E0022500E409242A,4105230,'0000000007,3.67312,OK,OK,OK,6,643,26.31271,61.64246,OK,PASS,PASS,PASS,PASS,PASS,PASS,'0100000002,
JEE9B009S4,Denali_v0100000002.mot,4.82136,15.2567,'BG96MAR02A07M1G,'860640052459965,'89460800231121182201,21.15204,32.76869311,5.48109,28.9617,,PASS,2021.05.12 18:24:05,SST Denali#3,5210325006423,36254,2021.05.12 18:20:11,2021.05.12 18:24:05,'00:03:54,OK,'E0022500E41CBD53,4105839,'0000000007,3.69149,OK,OK,OK,1,489,25.80269,63.44147,OK,PASS,PASS,PASS,PASS,PASS,PASS,'0100000002,
JEF9B00324,Denali_v0100000002.mot,4.80875,17.4747,'BG96MAR02A07M1G,'860640052366772,'89460800231121179504,34.52576,32.76913134,5.19673,28.5881,,PASS,2021.05.12 16:06:05,SST Denali#3,5210325006612,36254,2021.05.12 16:01:43,2021.05.12 16:06:05,'00:04:22,OK,'E0022500E41566F0,4105701,'0000000007,3.66972,OK,OK,OK,2,607,27.58644,58.89435,OK,PASS,PASS,PASS,PASS,PASS,PASS,'0100000002,
JEE9B009N4,Denali_v0100000002.mot,4.80947,16.0629,'BG96MAR02A07M1G,'860640052366103,'89460800231121182961,34.16595,32.76911955,5.40969,19.2104,,PASS,2021.05.12 13:25:36,SST Denali#3,5210325006675,36254,2021.05.12 13:21:07,2021.05.12 13:25:36,'00:04:29,OK,'E0022500E4232D77,4115306,'0000000007,3.68151,OK,OK,OK,6,629,25.45822,65.87524,OK,PASS,PASS,PASS,PASS,PASS,PASS,'0100000002,
JEF9B002H4,Denali_v0100000002.mot,4.81184,16.0622,'BG96MAR02A07M1G,'860640052283050,'89460800231121183449,15.46265,32.76850668,5.24927,19.7247,,PASS,2021.05.12 15:56:55,SST Denali#3,5210325006704,36254,2021.05.12 15:53:59,2021.05.12 15:56:55,'00:02:56,OK,'E0022500E404E82D,4105215,'0000000007,3.66753,OK,OK,OK,1,613,27.41287,57.52563,OK,PASS,PASS,PASS,PASS,PASS,PASS,'0100000002,
JEE9B00AW4,Denali_v0100000002.mot,4.83276,15.4143,'BG96MAR02A07M1G,'860640052292176,'89460800231121182078,15.53467,32.76850904,5.31054,26.4928,,PASS,2021.05.12 18:09:24,SST Denali#3,5210325006718,36254,2021.05.12 18:04:44,2021.05.12 18:09:24,'00:04:40,OK,'E0022500E4094CCF,4105345,'0000000007,3.70205,OK,OK,OK,1,597,26.35544,62.15515,OK,PASS,PASS,PASS,PASS,PASS,PASS,'0100000002,
JEF9B000F4,Denali_v0100000002.mot,4.82165,17.0352,'BG96MAR02A07M1G,'860640052366129,'89460800231121183985,19.26208,32.76863118,5.34485,20.3528,,PASS,2021.05.12 12:52:18,SST Denali#3,5210325006669,36254,2021.05.12 12:48:45,2021.05.12 12:52:18,'00:03:33,OK,'E0022500E4235E2F,4117629,'0000000007,3.70724,OK,OK,OK,6,627,25.15381,65.96527,OK,PASS,PASS,PASS,PASS,PASS,PASS,'0100000002,
JEF9B001N4,Denali_v0100000002.mot,4.82147,15.2909,'BG96MAR02A07M1G,'860640052365899,'89460800231121180411,24.12201,32.76879043,5.47659,24.9172,,PASS,2021.05.12 18:02:49,SST Denali#3,5210325006654,36254,2021.05.12 17:59:45,2021.05.12 18:02:49,'00:03:04,OK,'E0022500E41F394E,4105365,'0000000007,3.70446,OK,OK,OK,1,481,25.66917,63.57574,OK,PASS,PASS,PASS,PASS,PASS,PASS,'0100000002,
JEF9B00904,Denali_v0100000002.mot,4.81037,15.0035,'BG96MAR02A07M1G,'860640052441179,'89460800231121184991,-3.01697,32.76790114,5.41826,23.0708,,PASS,2021.05.12 21:01:17,SST Denali#3,5210325006102,71064,2021.05.12 20:57:00,2021.05.12 21:01:17,'00:04:17,OK,'E0022500E41F5D6E,4113327,'0000000007,3.67759,OK,OK,OK,1,618,26.48094,63.34076,OK,PASS,PASS,PASS,PASS,PASS,PASS,'0100000002,
JEG9B004H4,Denali_v0100000002.mot,4.81338,15.0203,'BG96MAR02A07M1G,'860640052403815,'89460800231121184017,15.19287,32.76849784,5.32465,32.0426,,PASS,2021.05.13 01:41:26,SST Denali#3,5210325006113,71064,2021.05.13 01:37:53,2021.05.13 01:41:26,'00:03:33,OK,'E0022500E3FDE65F,4117519,'0000000007,3.70752,OK,OK,OK,1,512,26.52634,67.69409,OK,PASS,PASS,PASS,PASS,PASS,PASS,'0100000002,
JEF9B00AZ4,Denali_v0100000002.mot,4.80342,16.9564,'BG96MAR02A07M1G,'860640052441021,'89460800231121175817,17.77435,32.76858243,5.29856,23.1737,,PASS,2021.05.13 00:12:04,SST Denali#3,5210325006094,71064,2021.05.13 00:07:31,2021.05.13 00:12:04,'00:04:33,OK,'E0022500E4238686,4118208,'0000000007,3.67418,OK,OK,OK,1,600,26.26465,66.69312,OK,PASS,PASS,PASS,PASS,PASS,PASS,'0100000002,
JEG9B00274,Denali_v0100000002.mot,4.79858,16.2311,'BG96MAR02A07M1G,'860640052481241,'89460800231121185014,24.29443,32.76879608,5.41408,27.1208,,PASS,2021.05.12 21:18:11,SST Denali#3,5210325006099,71064,2021.05.12 21:14:02,2021.05.12 21:18:11,'00:04:09,OK,'E0022500E41F324A,4114761,'0000000007,3.69054,OK,OK,OK,5,591,26.24062,64.00452,OK,PASS,PASS,PASS,PASS,PASS,PASS,'0100000002,
JEG9B002J4,Denali_v0100000002.mot,4.82642,16.0704,'BG96MAR02A07M1G,'860640052481183,'89460800231121185006,16.92627,32.76855464,5.37864,28.2146,,PASS,2021.05.12 21:13:02,SST Denali#3,5210325006100,71064,2021.05.12 21:08:56,2021.05.12 21:13:02,'00:04:06,OK,'E0022500E41F34F1,4113810,'0000000007,3.66037,OK,OK,OK,5,611,26.01364,65.58075,OK,PASS,PASS,PASS,PASS,PASS,PASS,'0100000002,
JEF9B00AQ4,Denali_v0100000002.mot,4.81972,16.4288,'BG96MAR02A07M1G,'860640052393230,'89460800231121181690,21.04645,32.76868965,5.25443,20.1254,,PASS,2021.05.12 20:45:53,SST Denali#3,5210325006136,71064,2021.05.12 20:41:27,2021.05.12 20:45:53,'00:04:26,OK,'E0022500E41554B0,4111538,'0000000007,3.67799,OK,OK,OK,1,518,25.80002,65.43884,OK,PASS,PASS,PASS,PASS,PASS,PASS,'0100000002,
JEF9B008C4,Denali_v0100000002.mot,4.79869,15.4005,'BG96MAR02A07M1G,'860640052410430,'89460800231121181021,23.65936,32.76877527,5.33885,22.6052,,PASS,2021.05.12 09:58:11,SST Denali#3,5210325006140,36254,2021.05.12 09:54:53,2021.05.12 09:58:11,'00:03:18,OK,'E0022500E415236E,4126066,'0000000007,3.70049,OK,OK,OK,5,593,25.16182,71.00525,OK,PASS,PASS,PASS,PASS,PASS,PASS,'0100000002,
JEF9B008J4,Denali_v0100000002.mot,4.80467,16.8907,'BG96MAR02A07M1G,'860640052410638,'89460800231121181062,17.41241,32.76857057,5.31323,19.7735,,PASS,2021.05.13 00:38:16,SST Denali#3,5210325006144,71064,2021.05.13 00:34:07,2021.05.13 00:38:16,'00:04:09,OK,'E0022500E4152A57,4117888,'0000000007,3.70347,OK,OK,OK,1,499,25.94688,70.50018,OK,PASS,PASS,PASS,PASS,PASS,PASS,'0100000002,
JEF9B009P4,Denali_v0100000002.mot,4.81217,19.0584,'BG96MAR02A07M1G,'860640052440809,'89460800231121170479,19.90173,32.76865214,5.30104,23.5527,,PASS,2021.05.12 20:46:14,SST Denali#3,5210325006130,71064,2021.05.12 20:41:33,2021.05.12 20:46:14,'00:04:41,OK,'E0022500E4124C3C,4112195,'0000000007,3.68862,OK,OK,OK,1,601,26.59042,63.33771,OK,PASS,PASS,PASS,PASS,PASS,PASS,'0100000002,
JEF9B004T4,Denali_v0100000002.mot,4.80325,17.6183,'BG96MAR02A07M1G,'860640052408525,'89460800231121170453,22.74567,32.76874533,5.28363,21.3924,,PASS,2021.05.12 15:44:22,SST Denali#3,5210325006131,36254,2021.05.12 15:40:35,2021.05.12 15:44:22,'00:03:47,OK,'E0022500E4127F06,4105579,'0000000007,3.69458,OK,OK,OK,1,566,27.17789,58.48236,OK,PASS,PASS,PASS,PASS,PASS,PASS,'0100000002,
JEF9B005Z4,Denali_v0100000002.mot,4.82977,15.2512,'BG96MAR02A07M1G,'860640052365188,'89460800231121185071,17.84729,32.76858482,5.33539,29.2866,,PASS,2021.05.12 19:22:20,SST Denali#3,5210325006065,36254,2021.05.12 19:18:17,2021.05.12 19:22:20,'00:04:03,OK,'E0022500E41F6C69,4107561,'0000000007,3.68121,OK,OK,OK,6,616,26.22459,65.33051,OK,PASS,PASS,PASS,PASS,PASS,PASS,'0100000002,
JEF9B00814,Denali_v0100000002.mot,4.81881,15.0839,'BG96MAR02A07M1G,'860640052365170,'89460800231121185139,26.32690,32.76886268,5.38845,25.5615,,PASS,2021.05.12 19:27:04,SST Denali#3,5210325006058,36254,2021.05.12 19:23:15,2021.05.12 19:27:04,'00:03:49,OK,'E0022500E41F6BA8,4106777,'0000000007,3.68519,OK,OK,OK,6,649,26.33408,64.56757,OK,PASS,PASS,PASS,PASS,PASS,PASS,'0100000002,
JEF9B003H4,Denali_v0100000002.mot,4.81106,15.2718,'BG96MAR02A07M1G,'860640052460591,'89460800231121178407,13.08624,32.76842881,5.35017,29.2433,,PASS,2021.05.12 21:40:02,SST Denali#3,5210325006037,71064,2021.05.12 21:35:56,2021.05.12 21:40:02,'00:04:06,OK,'E0022500E4098EA1,4115137,'0000000007,3.68494,OK,OK,OK,1,590,26.51299,66.36353,OK,PASS,PASS,PASS,PASS,PASS,PASS,'0100000002,
JEF9B00424,Denali_v0100000002.mot,4.80983,16.7059,'BG96MAR02A07M1G,'860640052460237,'89460800231121179959,32.04102,32.76904992,5.37791,28.7073,,PASS,2021.05.12 20:15:24,SST Denali#3,5210325006031,71064,2021.05.12 20:12:00,2021.05.12 20:15:24,'00:03:24,OK,'E0022500E3FD35F2,4108848,'0000000007,3.68971,OK,OK,OK,1,581,26.43288,66.14532,OK,PASS,PASS,PASS,PASS,PASS,PASS,'0100000002,
